Review,OnlinePlatform,MentorsTeachers,Price,MentorsTeachers,Price,CareerSupport,ContentSyllabus,Job Guarantee,FullStack,Cybersecurity,DataScience,AppliedAI,Outcomes,Scholarships,Rigobot,LearnPack
Very likely!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Very simple and well put together.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The content is sometimes outdated, or the instructions say not to do things a certain way and then all the material is written in the way that we are not supposed to use, which is confusing.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"He's funny, cool and helpful. I feel I've learned a lot.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excelente!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Very helpful as usual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Me faltó que me diera un poco más de ideas de como enfocarlo, teniendo en cuenta que como lo había enfocado yo era incorrecto. Simplemente con un poco más de explicación me hubiera sido más útil",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pues teniendo en cuenta lo dicho anteriormente, no puedo darle mejor nota, en cosas sencillas se pone toda la carne en el asador y en lo realmente importante y vital para un full stack se te deja a tu suerte, si te metes en un bootcamp es para aprender, el ""búscate la vida"" es lo que viene después, sigo sin entender que con lo poco que se da de bases de datos, sistemas asociados a las mismas y lo poco que se explica la implementación de los distintos frameworks y sistemas necesarios para ejecutar los lenguajes esperéis que la gente sea fullstack, esto es un curso de front-end con algo de back. Supongo que por eso el perfil que se busca en las clases es gente que no sepa nada de informática, porque así a poco que sepan tendrán la sensación de ser top.",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"Cuenta con los conocimientos para dar una asesoría efectiva, muy útil.",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"Muy util, me explico y me dio a entender conceptos que no habia entendido, de gran ayuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un profesional siempre dispuesto a ayudar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muy bien! Aprendiendo nuevas cosas cada día!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Es duro pero se agradece porque aprendes mucho y con buenas practicas.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Es algo totalmente diferente a lo que haya visto antes pero es muy interesante todo lo que se puede llegar a aprender y lo eficiente que puede llegar  a ser el trabajo.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
super buena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sobre todo por las ultimas dos semanas no he tenido todo el tiempo que me gustaria, y me he visto un tanto estresado.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Otro crack, me ha ayudado en privado por Slack, con cosas que me han hecho falta.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Esta siendo super buena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"No voy a valorar a Arnaldo como persona, porque no lo conozco, me cae bien y seguramente será un 10 en lo personal. Lo que voy a valorar es a la entidad que representa, profesor principal del curso. En cuanto a conocimientos está claro que los tiene y que tiene disposición a compartirlos. Creo que ha habido demasiados problemas técnicos en las clases, en más de una clase he tenido la sensación de no saber que estábamos haciendo, por problemas de conexión, por falta de preparación de la clase, por problemas de horarios, el tema de la conexión me parece que es un problema serio en este tipo de cursos, la academia debería garantizar la calidad de la conexión de los profesores (no se de quien es responsabilidad). Considero que a veces responsabiliza a los alumnos de que no entiendan algo cuando es la primera vez en su vida que lo ven, incluso aunque se haya hecho una prelectura puedes no entenderlo por eso estás en este curso y confías en los conocimientos del profesor.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"Honestamente, a día de hoy no creo que le recomendase a nadie gastarse 5000 euros en este bootcamp, me parece que tiene mucho de marketing detrás y yo lo que recomiendo lo hago porque me siento realmente satisfecho con el mismo y siendo capaz de poner la mano en el fuego por ello. Desde el inicio he tenido diversos problemas, creo que a nivel técnico hay demasiadas incidencias. Me queda el proyecto final, del que básicamente no se nada y que no se realmente si lo bueno de este bootcamp está después de las clases, realmente eso no puedo valorarlo. Desde luego, si me preguntan hoy, no se lo recomendaría, me dan igual los 350 euros de referido, ese tipo de esquemas comerciales están muy bien para el departamento de marketing y contabilidad y para motivar a la gente que está indecisa o que no tiene ni idea de lo que es el sector IT, estaría bien que se dedicasen más esfuerzos a reparar los problemas del curso en vez de a intentar venderlo.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
siempre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Very helpful,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Excelente gran tutora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Puntual y responde a todas las dudas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Incredible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Me ayudó con la creación de repositorios locales a través de la terminal y como sincronizarlos con el repositorio remoto. 
Me envío información muy útil sobre los pasos a seguir para la creación de una key para realizar commits desde VS code y como siempre fue muy amable y atento.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Al inicio estaba muy feliz con el curso, no obstante últimamente me siento un poco frustrada porque no comprendo la información y considero que la información que nos dan los modulos no explican lo suficiente.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
En las últimas semanas me hubiese gustado que el profesor nos hubiese dado más ejemplos prácticos.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Ha ido bien, aunque considero que es importante reforzar en ejemplos más prácitos del día a día, siento que han faltado algunso en los modulos de los modeols de machine learning",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"Muy bien, ha sido un gran apoyo durate el bootcamp",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Un profesor excelente. Nunca pone pegas a explicarte las veces que haga falta los temas.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Muy buena. Siempre dispuesto a ayudar a cualquier pregunta o duda que tengas.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muy probable.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Todo bien. El único inconveniente que puedo poner que al inscribirme en el curso, me habian dicho que no hacia falta saber ingles y al momento de empezarlo me encuentro que todo es en ingles...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"genial, lo mismo que en los otros feedbacks.... aunque esto es anónimo no? no lo sé XD, pero bueno..... muy bien en general, hay veces que cuesta entender por los ruidos de fondo o tal pero la vida misma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si alguno está interesado le recomendaré,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"el tiempo hasta ahora a sido un factor que no tengo disponible, muy facilmente.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lo recomiendo bastante, ya que la experiencia del Bootcamp es increible",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sabe mucho y le apasiona enseñar!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lo mismo que Juanda. Se les da muy bien!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Complicada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muy buena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muy buena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy bien, pero hay problemas con ciertas cosas que aunque no me afecten, si me gustaria ver cambiadas, sobre todo por el precio del curso. Links que envian a videos solo en ingles, pese al curso siendo en español, recursos antiguos que no han sido actualizados etc etc...",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Es muy exigente con los proyectos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
genial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy disponible siempre, tiene una buena forma de dialogar y apoyar en las tareas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"A veces las clases son muy cortas, por lo menos deberían durar una hora y con un avance de los entregables para que podamos avanzar ya con mejor guía.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
He pasado de zero a not zero en front :D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
:D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aunque el tiempo es demasiado poco para el aprendisaje y me da incertidumbre si es todo lo que me pediran afuera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Muy buena onda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siempre da buenas explicaciones y tiene mucha paciencia.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"good ,aunque no habla mucho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me gusta tener discusiones más profundas sobre algunas soluciones :D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Esta bien, pero me siento un poco perdido respecto a tema de trabajo. Creo que estoy aprendiendo cosas pero no sabria bien como implantarla en mi puesto de trabajo y tampoco nos han comentado que tipo de trabajos podriamos hacer con lo actual aprendido",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"La verdad que bien, es una persona con altos conocimientos y enseña bastante bien. No le importa parar para explicar algo 4 veces si hace falta y eso lo valoramos los estudiantes",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Cada vez que he necesitado algo, ella me ha respondido super rápido y eso es increíble",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"deberian cambiar algunas cosas de metodología, pero si lo recomendaria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"algunos archivos proporcionados por el curso, a la hora de hacer las practicas me han dado fallo y errores de compatibilidad con mi proyecto, y a veces he tardado mas de lo normal en realizar una practica por este motivo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Me ha gustado que se propongan ejercicios extra.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Es necesario contar con el habito del autodidacta para complementar los temas , asimismo el nivel basico es necesario para no perderse al iniciar el programa.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
muy comprometido en resolver dudas incluso fuera del horario regular.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hasta ahora voy mejorando, gracias a los profesores. Ya que ellos nos impulsa a seguir adelante con las frustraciones y todo",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Si es buena explicando los temas y es bastante puntual, solo que le pediría que extienda un poco más el tiempo de explicación",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"David es muy bueno, la verdad que es mi profesor favorito. Me da ese plus que impulsa a seguir adelante y bastante bueno en hacer entender cuando se solicita ayuda. 10 +",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Daniel es buen mentor, en puntual con sus explicaciones",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"En base a la puntuación que pongo, es porque sería muy recomendable que nos dé una cierta solución del proyecto del día y explicar como lo hicieron al final de la clase ( del día respectivo) para nosotros saber también como lo hicieron. La academia es bueno, en especial con los profesores, sé que cada uno tiene lo suyo en cuanto a conocimiento y eso nos alegra. Tambien sería super importante que fin de semana se dé un repaso de todo lo que se enseñó en la semana o que se le pida el tema a repasar o volver a explicar en un tiempo de 2 horas del día, sé que estamos contra el tiempo pero es mejor ir aprendiendo y recordando que avanzar y no saber mucho",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
La plataforma es super buena. En cuanto a los contenidos tambien,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy buen material, es interactivo y fácil de comprender",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Considero que hay muchas mejoras para hacer en el temario de machine learning y planterarlo de una manera más dinámica y proponer la teoría de una forma más entendible,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
Es indudable que tiene excelentes aptitudes y conocimientos sin embargo considero que las clases podría intentar hacerlas más ejemplificadas para visualizar como abordar los proyectos que se realizarán. Porque por momentos da la impresión que obvia que tenemos los conocimientos previos.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Considero que se puede actualizar las guías teóricas y los proyectos plantearlos de una forma que se puedan resolver con lo que nos brinda el profesor y las guías y poder interiorizar el conocimiento.,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Explicaciones muy claras y siempre con nuevas formas de explicar las cosas para cuando no se entiende bien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Los contenidos son rapidos y aunque al inicio parecen abrumadores, con la practica se vuelven llevaderos. Si es muy recomendable una pequena experiencia previa aunque sea para entender de donde salen los conceptos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Excelente la metodologia y ejemplos usados, me agrada que siempre priorice el enfoque practico y desde la perspectiva del puesto de trabajo.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Siempre muy atento y ayuda a mantener el animo y dinamica de los contenidos, aporta mucho a que las clases e interacciones sean llevaderas y que al momento de encontrar errores sea entretenido en vez de frustrante",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Muy claro en sus correcciones, apunta mucho a indicar que es lo bueno que estamos haciendo en nuestro codigo y a potenicarlo, asi como en las correcciones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bastante, la metodologia practica me gusta, lo unico es que me gustaria poder elegir otras opciones para el backend",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"La plataforma es buena, sencilla y rapida, lo cual se agradece, el contenido es ideal por lo menos para el front, como en back no tengo tanto conocimiento recien podre opinar al terminar esta seccion del curso.",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Excelente profesora, muy clara y con bastante conocimiento",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Un apoyo constante y muy atento siempre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"es muy intenso pero si es verdad que aunque sea mucho material y tengas algun atraso, te ayudan en todo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"estupenda, como viene siendo desde el principio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ya lo estoy recomendando jajajaja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"muy muy buena, aunque es verdad que el learnpack con el cambio de version si he tenido algun contratiempo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
si los recomendaria pero si es que han tenido experiencia previa en el codigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
la pagina de 4geeks tiene algunas fallas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Por ahora me gustan las secciones que tienen ejercicios. Algunos proyectos no tienen videos de guía ni en inglés ni en Español como para guiarte mejor.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"SAl principio excelente pero ahora que hay mas cosas o temas que aprender, me gustaría que se ahondara en esos temas a profundidad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Muy buen profesor, siempre pendiente y acertado con sus explicaciones",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"intenso pero senti q aprendi mucho, es de mucha ayuda tener los temas y lo ordenado q esta, me hubiera gustado tener mas ejemplos y poder practicarlos, tambien que las clases sean de mas ejemplos parecidos a los proyectos q realizamos, muchas veces quize empezar un proyecto con lo explicado en clase, pero fue dificil ya q el ejemplo no abarcaba tanto el proyecto",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"buen complemento a las clases brindadas por rosini, amplía más el panorama y hace hincapié en puntos claves del tema",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Rossini explica muy bien, pero a veces siento que limita lo q enseña..no se si sea para q nosotros busquemos por otros lados la info, pero en mi caso que empece de cero todo esto, ha sido incluso muy dificil poder buscar mas info porq  me tomaba mas tiempo, demoraba entendiendo y leyendo ..para poder avanzar los proyectos, me hubiese gustado mas ejemplos similares a lo q hacemos en los proyectos o q nos de diferentes rutas con ejemplos y nosotros decidir tomar un rumbo para nuestro proyecto",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"El bootcamp es bueno, y los profesores también. Pero no le doy 10 porque hay información de lectura en el bootcamp que no está actualizada; también usamos herramientas que hoy en día no están a la vanguardia y hasta los profes lo mencionaron en algún momento (ejm:bootstrap); la profesora explica la clase y hace ejercicios prácticos muy básicos en clase y en muy poco tiempo, ha habido clases de 30 o 40min, estoy de acuerdo en que nosotros debemos investigar; pero sería bueno tener una luz de como abordamos un ejercicio complicado, o lo que nos piden en un proyecto. Cuando estamos en salas y las cosas no nos salen, en mi caso y experiencia en grupos, David ha sido el profe que nos ha aclarado la clase, nos enseña con ejercicios, nos da claridad del tema, y nos hace sentir mas confiados.",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"David es excelente, le gusta mucho explicar, ha tenido mucha paciencia para darnos ejemplos, siempre esta pendiente, aunque solo tengo su explicacion cuando lo llamamos a la sala, en realidad es al azar q algunas veces llegó a mi sala para resolver nuestras dudas y fue una explicación increíble, ojala pudiera ir a cada sala para orientarnos y empezar los proyectos",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
